positive	is a Dosage adjustment may be warranted when <e1>levobupivacaine</e1> is concurrently administered with CYP3A4 inhibitors and <e2>CYP1A2</e2> inhibitors as systemic <e1>levobupivacaine</e1> levels may rise resulting in toxicity
positive	is a The coadministration of aspirin decreases the biologic halflife of fenoprofen because of an increase in metabolic clearance that results in a greater amount of hydroxylated fenoprofen in the urine
positive	is a Although the mechanism of interaction between <e1>fenoprofen</e1> and aspirin is not totally known enzyme induction and displacement of <e1>fenoprofen</e1> from <e2>plasma albumin</e2> binding sites are possibilities
positive	is a Because <e2>Nalfon</e2> has not been shown to produce any additional effect beyond that obtained with <e1>aspirin</e1> alone and because <e1>aspirin</e1> increases the rate of excretion of <e2>Nalfon</e2> the concomitant use of <e2>Nalfon</e2> and salicylates is not recommended
positive	is a Chronic administration of phenobarbital a known enzyme inducer may be associated with a decrease in the plasma halflife of fenoprofen
positive	is a When phenobarbital is added to or withdrawn from treatment dosage adjustment of Nalfon may be required
positive	is a In vitro studies have shown that fenoprofen because of its affinity for albumin may displace from their binding sites other drugs that are also albumin bound and this may lead to drug interaction
negative	is a Theoretically fenoprofen could likewise be displaced
negative	is a Patients receiving hydantoins sulfonamides or sulfonylureas should be observed for increased activity of these drugs and therefore signs of toxicity from these drugs
negative	is a In patients receiving coumarintype anticoagulants the addition of Nalfon to therapy could prolong the prothrombin time
negative	is a Patients receiving both drugs should be under careful observation
positive	is a Patients treated with Nalfon may be resistant to the effects of loop diuretics
negative	is a In patients receiving Nalfon and a steroid concomitantly any reduction in steroid dosage should be gradual in order to avoid the possible complications of sudden steroid withdrawal
positive	is a Additional reductions in blood pressure may occur when <e1>FLOLAN</e1> is administered with diuretics <e2>antihypertensive agents</e2> or other vasodilators
positive	is a When other antiplatelet agents or <e2>anticoagulants</e2> are used concomitantly there is the potential for <e1>FLOLAN</e1> to increase the risk of bleeding
positive	is a However patients receiving infusions of <e1>FLOLAN</e1> in clinical trials were maintained on <e2>anticoagulants</e2> without evidence of increased bleeding
positive	is a In clinical trials <e1>FLOLAN</e1> was used with digoxin <e2>diuretics</e2> anticoagulants oral vasodilators and supplemental oxygen
positive	is a In a pharmacokinetic substudy in patients with congestive heart failure receiving furosemide or digoxin in whom therapy with FLOLAN was initiated apparent oral clearance values for furosemide n  23 and digoxin n  30 were decreased by 13 and 15 respectively on the second day of therapy and had returned to baseline values by day 87
negative	is a The change in furosemide clearance value is not likely to be clinically significant
positive	is a However patients on digoxin may show elevations of digoxin concentrations after initiation of therapy with FLOLAN which may be clinically significant in patients prone to digoxin toxicity
positive	is a <e1>Cytochrome P450 1A2</e1> CYP1A2 is known to be the major enzyme involved in the metabolism of <e2>caffeine</e2>
positive	is a Therefore <e1>caffeine</e1> has the potential to interact with drugs that are substrates for <e2>CYP1A2</e2> inhibit <e2>CYP1A2</e2> or induce <e2>CYP1A2</e2>
negative	is a Few data exist on drug interactions with caffeine in preterm neonates
positive	is a Based on adult data lower doses of caffeine may be needed following coadministration of drugs which are reported to decrease caffeine elimination e
positive	is a cimetidine and ketoconazole and higher caffeine doses may be needed following coadministration of drugs that increase caffeine elimination e
negative	is a <e1>phenobarbital</e1> and <e2>phenytoin</e2>
positive	is a <e2>Caffeine</e2> administered concurrently with <e1>ketoprofen</e1> reduced the urine volume in 4 healthy volunteers
negative	is a The clinical significance of this interaction in preterm neonates is not known
negative	is a Interconversion between caffeine and theophylline has been reported in preterm neonates
negative	is a The concurrent use of these drugs is not recommended
positive	is a DrugDrug Interactions <e1>Albuterol</e1>  STRATTERA should be administered with caution to patients being treated with systemicallyadministered oral or intravenous albuterol or other beta2 <e2>agonists</e2> because the action of albuterol on the cardiovascular system can be potentiated resulting in increases in heart rate and blood pressure
positive	is a <e1>CYP2D6</e1> inhibitors  Atomoxetine is primarily metabolized by the <e1>CYP2D6</e1> pathway to 4hydroxy<e2>atomoxetine</e2>
negative	is a In EMs selective inhibitors of <e1>CYP2D6</e1> increase <e2>atomoxetine</e2> steadystate plasma concentrations to exposures similar to those observed in PMs
positive	is a Dosage adjustment of <e2>STRATTERA</e2> may be necessary when coadministered with <e1>CYP2D6</e1> inhibitors e
negative	is a <e1>paroxetine</e1> <e2>fluoxetine</e2> and quinidine
positive	is a In EM individuals treated with <e2>paroxetine</e2> or fluoxetine the AUC of <e1>atomoxetine</e1> is approximately 6 to 8fold and Cssmax is about 3 to 4fold greater than <e1>atomoxetine</e1> alone
negative	is a In vitro studies suggest that coadministration of cytochrome P450 inhibitors to PMs will not increase the plasma concentrations of atomoxetine
positive	is a Pressor agents  Because of possible effects on blood pressure <e1>STRATTERA</e1> should be used cautiously with <e2>pressor agents</e2>
negative	is a The risk of myopathy during treatment with <e1>drug</e1>s of this class is increased with concurrent administration of cyclosporine fibric acid derivatives niacin nicotinic acid <e2>erythromycin</e2> azole antifungals
negative	is a Antacid When atorvastatin and Maalox TC suspension were coadministered plasma concentrations of atorvastatin decreased approximately 35
negative	is a However LDLC reduction was not altered
negative	is a Antipyrine Because <e1>atorvastatin</e1> does not affect the pharmacokinetics of antipyrine interactions with other <e2>drug</e2>s metabolized via the same cytochrome isozymes are not expected
positive	is a Colestipol Plasma concentrations of <e1>atorvastatin</e1> decreased approximately 25 when <e2>colestipol</e2> and <e1>atorvastatin</e1> were coadministered
positive	is a However LDLC reduction was greater when <e1>atorvastatin</e1> and colestipol were coadministered than when either <e2>drug</e2> was given alone
positive	is a Cimetidine <e2>Atorvastatin</e2> plasma concentrations and LDLC reduction were not altered by coadministration of <e1>cimetidine</e1>
positive	is a Digoxin When multiple doses of atorvastatin and digoxin were coadministered steadystate plasma digoxin concentrations increased by approximately 20
negative	is a Patients taking digoxin should be monitored appropriately
positive	is a Erythromycin In healthy individuals plasma concentrations of atorvastatin increased approximately 40 with coadministration of atorvastatin and erythromycin a known inhibitor of cytochrome P450 3A4
